#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
3430, -96.58, -0.9658, 16.14, 0.1614, 5083.16, 50.8316
3431, -96.5, -0.965, 16.5, 0.165, 5093, 50.93
3432, -96.34, -0.9634, 16.1, 0.161, 5034.52, 50.3452
3433, -96.42, -0.9642, 15.62, 0.1562, 5081.88, 50.8188
3434, -96.42, -0.9642, 15.14, 0.1514, 5079.64, 50.7964
3435, -96.42, -0.9642, 14.78, 0.1478, 5054.68, 50.5468
3436, -96.46, -0.9646, 14.86, 0.1486, 5088.04, 50.8804
3437, -96.58, -0.9658, 14.9, 0.149, 5056.36, 50.5636
3438, -96.5, -0.965, 14.46, 0.1446, 5071.08, 50.7108
3439, -96.46, -0.9646, 14.66, 0.1466, 5098.6, 50.986
3440, -96.58, -0.9658, 14.64, 0.1464, 5152.64, 51.5264
3441, -96.7, -0.967, 14.68, 0.1468, 5121.76, 51.2176
3442, -96.7, -0.967, 14.02, 0.1402, 5137.8, 51.378
3443, -96.74, -0.9674, 13.62, 0.1362, 5083.4, 50.834
3444, -96.7, -0.967, 13.82, 0.1382, 5065.08, 50.6508
3445, -96.74, -0.9674, 13.52, 0.1352, 5134.64, 51.3464
3446, -96.74, -0.9674, 13.06, 0.1306, 5195.32, 51.9532
3447, -96.86, -0.9686, 12.64, 0.1264, 5226.08, 52.2608
3448, -96.82, -0.9682, 12.86, 0.1286, 5211.88, 52.1188
3449, -96.86, -0.9686, 12.58, 0.1258, 5165.4, 51.654
3450, -96.86, -0.9686, 12.24, 0.1224, 5191.92, 51.9192
3451, -96.82, -0.9682, 12.06, 0.1206, 5112.12, 51.1212
3452, -96.78, -0.9678, 12.02, 0.1202, 5120.36, 51.2036
3453, -96.78, -0.9678, 12.26, 0.1226, 5125.8, 51.258
3454, -96.5, -0.965, 12.36, 0.1236, 5103.52, 51.0352
3455, -96.66, -0.9666, 12.82, 0.1282, 5103.4, 51.034
3456, -96.66, -0.9666, 12.38, 0.1238, 5084.36, 50.8436
3457, -96.54, -0.9654, 12.72, 0.1272, 5074.4, 50.744
3458, -96.58, -0.9658, 12.2, 0.122, 5028.8, 50.288
3459, -96.66, -0.9666, 12.42, 0.1242, 5022.44, 50.2244
3460, -96.7, -0.967, 12.3, 0.123, 5083.08, 50.8308
3461, -96.78, -0.9678, 12.12, 0.1212, 5048.8, 50.488
3462, -96.66, -0.9666, 11.66, 0.1166, 4940.68, 49.4068
3463, -96.54, -0.9654, 12.18, 0.1218, 4933.48, 49.3348
3464, -96.54, -0.9654, 11.94, 0.1194, 4912.76, 49.1276
3465, -96.54, -0.9654, 11.94, 0.1194, 4872.68, 48.7268
3466, -96.5, -0.965, 11.54, 0.1154, 4861.96, 48.6196
3467, -96.54, -0.9654, 11.48, 0.1148, 4797.2, 47.972
3468, -96.38, -0.9638, 11.94, 0.1194, 4789.72, 47.8972
3469, -96.38, -0.9638, 11.78, 0.1178, 4836.04, 48.3604
3470, -96.42, -0.9642, 12.26, 0.1226, 4936.2, 49.362
3471, -96.38, -0.9638, 12.62, 0.1262, 4846.12, 48.4612
3472, -96.34, -0.9634, 12.24, 0.1224, 4877.2, 48.772
3473, -96.3, -0.963, 12.18, 0.1218, 4890.36, 48.9036
3474, -96.42, -0.9642, 12.38, 0.1238, 4903.08, 49.0308
3475, -96.38, -0.9638, 11.94, 0.1194, 4838.92, 48.3892
3476, -96.54, -0.9654, 11.4, 0.114, 4836.56, 48.3656
3477, -96.58, -0.9658, 11.1, 0.111, 4844.52, 48.4452
3478, -96.62, -0.9662, 10.74, 0.1074, 4854.44, 48.5444
3479, -96.66, -0.9666, 11.48, 0.1148, 4873.92, 48.7392
3480, -96.58, -0.9658, 11.52, 0.1152, 4873.28, 48.7328
3481, -96.5, -0.965, 12.08, 0.1208, 4846.24, 48.4624
3482, -96.38, -0.9638, 11.66, 0.1166, 4823.56, 48.2356
3483, -96.34, -0.9634, 11.14, 0.1114, 4841.32, 48.4132
3484, -96.34, -0.9634, 10.44, 0.1044, 4853.92, 48.5392
3485, -96.34, -0.9634, 10.02, 0.1002, 4885.24, 48.8524
3486, -96.3, -0.963, 9.48, 0.0948, 4930.32, 49.3032
3487, -96.3, -0.963, 9.98, 0.0998, 5009.32, 50.0932
3488, -96.34, -0.9634, 11.32, 0.1132, 5070.8, 50.708
3489, -96.54, -0.9654, 11.08, 0.1108, 5157.68, 51.5768
3490, -96.54, -0.9654, 10.36, 0.1036, 5195.04, 51.9504
3491, -96.38, -0.9638, 10.56, 0.1056, 5163.52, 51.6352
3492, -96.38, -0.9638, 10.86, 0.1086, 5101.32, 51.0132
3493, -96.38, -0.9638, 10.86, 0.1086, 5111.64, 51.1164
3494, -96.38, -0.9638, 11, 0.11, 5081.44, 50.8144
3495, -96.5, -0.965, 11.36, 0.1136, 5054.64, 50.5464
3496, -96.58, -0.9658, 11.04, 0.1104, 5016.08, 50.1608
3497, -96.54, -0.9654, 11.02, 0.1102, 5004.12, 50.0412
3498, -96.66, -0.9666, 11.14, 0.1114, 5002.68, 50.0268
3499, -96.7, -0.967, 11.2, 0.112, 5025.2, 50.252
3500, -96.7, -0.967, 10.94, 0.1094, 5071.96, 50.7196
3501, -96.7, -0.967, 10.94, 0.1094, 5082.6, 50.826
3502, -96.7, -0.967, 10.08, 0.1008, 5081.68, 50.8168
3503, -96.42, -0.9642, 9.96, 0.0996, 5142.96, 51.4296
3504, -96.46, -0.9646, 9.56, 0.0956, 5130, 51.3
3505, -96.5, -0.965, 8.9, 0.089, 5047.24, 50.4724
3506, -96.58, -0.9658, 8.84, 0.0884, 5032.96, 50.3296
3507, -96.54, -0.9654, 8.5, 0.085, 5050.76, 50.5076
3508, -96.54, -0.9654, 8.32, 0.0832, 5091.76, 50.9176
3509, -96.38, -0.9638, 8.26, 0.0826, 5077.32, 50.7732
3510, -96.42, -0.9642, 7.72, 0.0772, 5076.16, 50.7616
3511, -96.34, -0.9634, 7.26, 0.0726, 5117.32, 51.1732
3512, -96.34, -0.9634, 6.86, 0.0686, 5093.4, 50.934
3513, -96.18, -0.9618, 7.08, 0.0708, 5142.08, 51.4208
3514, -96.18, -0.9618, 6.4, 0.064, 5222.32, 52.2232
3515, -96.22, -0.9622, 5.8, 0.058, 5228.4, 52.284
3516, -96.22, -0.9622, 6.22, 0.0622, 5260.92, 52.6092
3517, -96.26, -0.9626, 6.86, 0.0686, 5266.36, 52.6636
3518, -96.3, -0.963, 6.44, 0.0644, 5266.8, 52.668
3519, -96.3, -0.963, 6.22, 0.0622, 5276.28, 52.7628
3520, -96.3, -0.963, 5.66, 0.0566, 5260.52, 52.6052
3521, -96.22, -0.9622, 5.94, 0.0594, 5231.4, 52.314
3522, -96.34, -0.9634, 5.78, 0.0578, 5196.92, 51.9692
3523, -96.42, -0.9642, 5.5, 0.055, 5106.12, 51.0612
3524, -96.34, -0.9634, 5.66, 0.0566, 5102.6, 51.026
3525, -96.46, -0.9646, 5.36, 0.0536, 5072.4, 50.724
3526, -96.42, -0.9642, 5.52, 0.0552, 4994.24, 49.9424
3527, -96.5, -0.965, 4.88, 0.0488, 4950.72, 49.5072
3528, -96.46, -0.9646, 4.26, 0.0426, 4895.24, 48.9524
3529, -96.42, -0.9642, 4.36, 0.0436, 4888.64, 48.8864
3530, -96.38, -0.9638, 3.92, 0.0392, 4924, 49.24
3531, -96.42, -0.9642, 4.46, 0.0446, 4908.44, 49.0844
3532, -96.38, -0.9638, 4.16, 0.0416, 4914.32, 49.1432
3533, -96.38, -0.9638, 4.18, 0.0418, 4973.96, 49.7396
3534, -96.38, -0.9638, 3.9, 0.039, 4858.84, 48.5884
3535, -96.42, -0.9642, 4.08, 0.0408, 4875.28, 48.7528
3536, -96.46, -0.9646, 3.94, 0.0394, 4797.88, 47.9788
3537, -96.46, -0.9646, 4.24, 0.0424, 4818.96, 48.1896
3538, -96.46, -0.9646, 4, 0.04, 4884.16, 48.8416
3539, -96.46, -0.9646, 4.06, 0.0406, 4875.96, 48.7596
3540, -96.5, -0.965, 3.56, 0.0356, 4868.08, 48.6808
3541, -96.46, -0.9646, 3.74, 0.0374, 4849.24, 48.4924
3542, -96.3, -0.963, 3.86, 0.0386, 4786.28, 47.8628
3543, -96.34, -0.9634, 3.96, 0.0396, 4850.48, 48.5048
3544, -96.3, -0.963, 3.64, 0.0364, 4828.8, 48.288
3545, -96.26, -0.9626, 3.18, 0.0318, 4824.28, 48.2428
3546, -96.18, -0.9618, 2.4, 0.024, 4778.08, 47.7808
3547, -96.3, -0.963, 1.8, 0.018, 4814.48, 48.1448
3548, -96.46, -0.9646, 2.28, 0.0228, 4816.8, 48.168
3549, -96.38, -0.9638, 2.34, 0.0234, 4795.88, 47.9588
3550, -96.5, -0.965, 2.24, 0.0224, 4883.92, 48.8392
3551, -96.42, -0.9642, 2.22, 0.0222, 4893.64, 48.9364
3552, -96.38, -0.9638, 2.02, 0.0202, 4945.88, 49.4588
3553, -96.5, -0.965, 2.22, 0.0222, 4968.92, 49.6892
3554, -96.54, -0.9654, 2.34, 0.0234, 4981.56, 49.8156
3555, -96.46, -0.9646, 2.68, 0.0268, 5011.04, 50.1104
3556, -96.54, -0.9654, 3.46, 0.0346, 4981.72, 49.8172
3557, -96.42, -0.9642, 3.6, 0.036, 4920.72, 49.2072
3558, -96.46, -0.9646, 3.74, 0.0374, 4852.12, 48.5212
3559, -96.42, -0.9642, 3.68, 0.0368, 4802.56, 48.0256
3560, -96.42, -0.9642, 3.22, 0.0322, 4829.88, 48.2988
3561, -96.34, -0.9634, 2.98, 0.0298, 4880.04, 48.8004
3562, -96.42, -0.9642, 3.32, 0.0332, 4960.24, 49.6024
3563, -96.38, -0.9638, 3.36, 0.0336, 4960.56, 49.6056
3564, -96.54, -0.9654, 3.02, 0.0302, 4944.92, 49.4492
3565, -96.5, -0.965, 3.68, 0.0368, 4952.8, 49.528
3566, -96.38, -0.9638, 3.18, 0.0318, 4994.2, 49.942
3567, -96.38, -0.9638, 3.22, 0.0322, 4996.92, 49.9692
3568, -96.38, -0.9638, 3.26, 0.0326, 4973.24, 49.7324
3569, -96.38, -0.9638, 3.3, 0.033, 4927.08, 49.2708
3570, -96.3, -0.963, 3.96, 0.0396, 4836.64, 48.3664
3571, -96.22, -0.9622, 4.08, 0.0408, 4745.2, 47.452
3572, -96.26, -0.9626, 4.48, 0.0448, 4681.36, 46.8136
3573, -96.34, -0.9634, 4.82, 0.0482, 4646.84, 46.4684
3574, -96.22, -0.9622, 4.78, 0.0478, 4688.44, 46.8844
3575, -96.26, -0.9626, 4.9, 0.049, 4681.8, 46.818
3576, -96.22, -0.9622, 4.84, 0.0484, 4670.08, 46.7008
3577, -96.02, -0.9602, 4.22, 0.0422, 4724.68, 47.2468
3578, -96.02, -0.9602, 3.36, 0.0336, 4724.08, 47.2408
3579, -96.1, -0.961, 4.24, 0.0424, 4722.72, 47.2272
3580, -96.1, -0.961, 4.12, 0.0412, 4681.6, 46.816
3581, -96.1, -0.961, 3.8, 0.038, 4674.96, 46.7496
3582, -95.94, -0.9594, 3.76, 0.0376, 4708.64, 47.0864
3583, -95.94, -0.9594, 3.12, 0.0312, 4658.48, 46.5848
3584, -96.14, -0.9614, 3.44, 0.0344, 4635.44, 46.3544
3585, -96.1, -0.961, 4.34, 0.0434, 4737.08, 47.3708
3586, -96.14, -0.9614, 4.84, 0.0484, 4738.16, 47.3816
3587, -96.18, -0.9618, 4.86, 0.0486, 4710.92, 47.1092
3588, -96.14, -0.9614, 5.06, 0.0506, 4691.24, 46.9124
3589, -96.06, -0.9606, 5.9, 0.059, 4728.52, 47.2852
3590, -96.14, -0.9614, 6.14, 0.0614, 4637.56, 46.3756
3591, -96.18, -0.9618, 5.96, 0.0596, 4662.08, 46.6208
3592, -96.18, -0.9618, 6.5, 0.065, 4730.36, 47.3036
3593, -96.1, -0.961, 6.74, 0.0674, 4726.92, 47.2692
3594, -96.1, -0.961, 6.14, 0.0614, 4667.72, 46.6772
3595, -96.22, -0.9622, 6.46, 0.0646, 4705.48, 47.0548
3596, -96.06, -0.9606, 6.2, 0.062, 4673.84, 46.7384
3597, -96.14, -0.9614, 5.6, 0.056, 4650.48, 46.5048
3598, -96.1, -0.961, 5.26, 0.0526, 4674.44, 46.7444
3599, -96.26, -0.9626, 5.1, 0.051, 4601.16, 46.0116
3600, -96.34, -0.9634, 4.96, 0.0496, 4581.76, 45.8176
3601, -96.34, -0.9634, 5.76, 0.0576, 4620.8, 46.208
3602, -96.42, -0.9642, 5.82, 0.0582, 4655.08, 46.5508
3603, -96.46, -0.9646, 5.72, 0.0572, 4659.12, 46.5912
3604, -96.46, -0.9646, 5.38, 0.0538, 4612.84, 46.1284
3605, -96.42, -0.9642, 4.9, 0.049, 4622.12, 46.2212
3606, -96.34, -0.9634, 4.76, 0.0476, 4594.4, 45.944
3607, -96.46, -0.9646, 5.08, 0.0508, 4634.64, 46.3464
3608, -96.38, -0.9638, 4.96, 0.0496, 4728, 47.28
3609, -96.42, -0.9642, 5.38, 0.0538, 4713.16, 47.1316
3610, -96.5, -0.965, 5.3, 0.053, 4745.32, 47.4532
3611, -96.54, -0.9654, 4.92, 0.0492, 4747.6, 47.476
3612, -96.5, -0.965, 4.8, 0.048, 4726.88, 47.2688
3613, -96.58, -0.9658, 5.1, 0.051, 4694.52, 46.9452
3614, -96.7, -0.967, 4.76, 0.0476, 4682.72, 46.8272
3615, -96.7, -0.967, 4.46, 0.0446, 4595.56, 45.9556
3616, -96.62, -0.9662, 4, 0.04, 4518.56, 45.1856
3617, -96.62, -0.9662, 3.7, 0.037, 4542.36, 45.4236
3618, -96.62, -0.9662, 3.66, 0.0366, 4593.8, 45.938
3619, -96.54, -0.9654, 3.36, 0.0336, 4642.56, 46.4256
3620, -96.46, -0.9646, 4.04, 0.0404, 4666.88, 46.6688
3621, -96.66, -0.9666, 4.12, 0.0412, 4714.4, 47.144
3622, -96.62, -0.9662, 3.72, 0.0372, 4717.52, 47.1752
3623, -96.62, -0.9662, 3.58, 0.0358, 4764.68, 47.6468
3624, -96.58, -0.9658, 3.54, 0.0354, 4768.6, 47.686
3625, -96.58, -0.9658, 3.32, 0.0332, 4732.96, 47.3296
3626, -96.62, -0.9662, 3.18, 0.0318, 4697.08, 46.9708
3627, -96.58, -0.9658, 3.44, 0.0344, 4668.32, 46.6832
3628, -96.66, -0.9666, 3.22, 0.0322, 4747.16, 47.4716
3629, -96.7, -0.967, 3.06, 0.0306, 4765.88, 47.6588
3630, -96.66, -0.9666, 2.92, 0.0292, 4830.96, 48.3096
3631, -96.5, -0.965, 2.74, 0.0274, 4821.64, 48.2164
3632, -96.66, -0.9666, 2.48, 0.0248, 4818.56, 48.1856
3633, -96.62, -0.9662, 1.98, 0.0198, 4790.76, 47.9076
3634, -96.58, -0.9658, 1.92, 0.0192, 4878.56, 48.7856
3635, -96.58, -0.9658, 1.58, 0.0158, 4884.04, 48.8404
3636, -96.54, -0.9654, 1.4, 0.014, 4877.44, 48.7744
3637, -96.66, -0.9666, 1.52, 0.0152, 4946.64, 49.4664
3638, -96.62, -0.9662, 1.88, 0.0188, 4966.64, 49.6664
3639, -96.58, -0.9658, 1.74, 0.0174, 5090.04, 50.9004
3640, -96.46, -0.9646, 2.2, 0.022, 5076.64, 50.7664
3641, -96.54, -0.9654, 2.78, 0.0278, 5151.96, 51.5196
3642, -96.58, -0.9658, 3.28, 0.0328, 5210.88, 52.1088
3643, -96.78, -0.9678, 3.52, 0.0352, 5278, 52.78
3644, -96.54, -0.9654, 3.42, 0.0342, 5241.24, 52.4124
3645, -96.58, -0.9658, 3.62, 0.0362, 5241.88, 52.4188
3646, -96.62, -0.9662, 3.36, 0.0336, 5205.2, 52.052
3647, -96.7, -0.967, 3.04, 0.0304, 5207.12, 52.0712
3648, -96.66, -0.9666, 3.4, 0.034, 5192.8, 51.928
3649, -96.62, -0.9662, 3.04, 0.0304, 5215.36, 52.1536
3650, -96.82, -0.9682, 3.2, 0.032, 5279.92, 52.7992
3651, -96.78, -0.9678, 3.12, 0.0312, 5296.08, 52.9608
3652, -96.62, -0.9662, 3.32, 0.0332, 5258.4, 52.584
3653, -96.58, -0.9658, 2.98, 0.0298, 5284.76, 52.8476
3654, -96.7, -0.967, 3.14, 0.0314, 5359.08, 53.5908
3655, -96.7, -0.967, 2.92, 0.0292, 5342.16, 53.4216
3656, -96.7, -0.967, 2.34, 0.0234, 5340.44, 53.4044
3657, -96.78, -0.9678, 2.96, 0.0296, 5307.52, 53.0752
3658, -96.62, -0.9662, 3.2, 0.032, 5312.32, 53.1232
3659, -96.7, -0.967, 2.94, 0.0294, 5331, 53.31
3660, -96.66, -0.9666, 3.72, 0.0372, 5335.36, 53.3536
3661, -96.66, -0.9666, 3.6, 0.036, 5366.64, 53.6664
3662, -96.62, -0.9662, 3.84, 0.0384, 5371.76, 53.7176
3663, -96.7, -0.967, 4.14, 0.0414, 5379.88, 53.7988
3664, -96.74, -0.9674, 3.94, 0.0394, 5363.4, 53.634
3665, -96.66, -0.9666, 4.4, 0.044, 5344.48, 53.4448
3666, -96.54, -0.9654, 4.1, 0.041, 5396.68, 53.9668
3667, -96.5, -0.965, 4.48, 0.0448, 5391.44, 53.9144
3668, -96.46, -0.9646, 4.54, 0.0454, 5346.52, 53.4652
3669, -96.46, -0.9646, 4.98, 0.0498, 5408.28, 54.0828
3670, -96.38, -0.9638, 5.14, 0.0514, 5417.08, 54.1708
3671, -96.46, -0.9646, 5.84, 0.0584, 5434.32, 54.3432
3672, -96.5, -0.965, 5.96, 0.0596, 5478.24, 54.7824
3673, -96.58, -0.9658, 5.98, 0.0598, 5552.76, 55.5276
3674, -96.62, -0.9662, 6.02, 0.0602, 5538.76, 55.3876
3675, -96.7, -0.967, 5.92, 0.0592, 5599.44, 55.9944
3676, -96.7, -0.967, 5.88, 0.0588, 5542.64, 55.4264
3677, -96.7, -0.967, 6.68, 0.0668, 5590.48, 55.9048
3678, -96.66, -0.9666, 6.54, 0.0654, 5591.72, 55.9172
3679, -96.74, -0.9674, 6.76, 0.0676, 5593.04, 55.9304
3680, -96.86, -0.9686, 6.96, 0.0696, 5590.32, 55.9032
3681, -96.94, -0.9694, 6.82, 0.0682, 5558.2, 55.582
3682, -97.02, -0.9702, 5.8, 0.058, 5599.68, 55.9968
3683, -97.06, -0.9706, 5.34, 0.0534, 5641.08, 56.4108
3684, -96.94, -0.9694, 5.16, 0.0516, 5645.6, 56.456
3685, -96.98, -0.9698, 4.88, 0.0488, 5575.76, 55.7576
3686, -97.02, -0.9702, 5.38, 0.0538, 5576.92, 55.7692
3687, -97.02, -0.9702, 5.42, 0.0542, 5573.56, 55.7356
3688, -96.9, -0.969, 4.98, 0.0498, 5571.4, 55.714
3689, -96.74, -0.9674, 4.88, 0.0488, 5585.04, 55.8504
3690, -96.94, -0.9694, 4.44, 0.0444, 5616.4, 56.164
3691, -96.98, -0.9698, 4.64, 0.0464, 5608.32, 56.0832
3692, -96.94, -0.9694, 4.92, 0.0492, 5630.32, 56.3032
3693, -97.14, -0.9714, 4.64, 0.0464, 5659.76, 56.5976
3694, -97.18, -0.9718, 4.56, 0.0456, 5642.48, 56.4248
3695, -97.06, -0.9706, 4.28, 0.0428, 5616.32, 56.1632
3696, -97.02, -0.9702, 4.32, 0.0432, 5633.2, 56.332
3697, -96.98, -0.9698, 4.36, 0.0436, 5604.56, 56.0456
3698, -96.82, -0.9682, 4.6, 0.046, 5585.6, 55.856
3699, -97.02, -0.9702, 4.98, 0.0498, 5585.08, 55.8508
3700, -96.98, -0.9698, 4.6, 0.046, 5557.12, 55.5712
3701, -96.94, -0.9694, 5, 0.05, 5533.2, 55.332
3702, -96.82, -0.9682, 5.06, 0.0506, 5508.92, 55.0892
3703, -96.82, -0.9682, 4.12, 0.0412, 5518.48, 55.1848
3704, -96.98, -0.9698, 4.04, 0.0404, 5533.12, 55.3312
3705, -97.02, -0.9702, 3.74, 0.0374, 5531.32, 55.3132
3706, -96.98, -0.9698, 3.58, 0.0358, 5465.8, 54.658
3707, -96.86, -0.9686, 3.62, 0.0362, 5398.28, 53.9828
3708, -96.82, -0.9682, 3.74, 0.0374, 5394.36, 53.9436
3709, -96.78, -0.9678, 3.46, 0.0346, 5374.52, 53.7452
3710, -96.82, -0.9682, 3.12, 0.0312, 5384.96, 53.8496
3711, -96.78, -0.9678, 2.72, 0.0272, 5435.2, 54.352
3712, -96.94, -0.9694, 3.2, 0.032, 5446.56, 54.4656
3713, -96.86, -0.9686, 3.74, 0.0374, 5428.84, 54.2884
3714, -96.98, -0.9698, 4.06, 0.0406, 5390.6, 53.906
3715, -96.82, -0.9682, 4.42, 0.0442, 5353.88, 53.5388
3716, -96.74, -0.9674, 3.94, 0.0394, 5392.6, 53.926
3717, -96.94, -0.9694, 3.46, 0.0346, 5447.16, 54.4716
3718, -96.78, -0.9678, 3.58, 0.0358, 5480.44, 54.8044
3719, -96.82, -0.9682, 3.08, 0.0308, 5476.4, 54.764
3720, -96.78, -0.9678, 2.7, 0.027, 5400.6, 54.006
3721, -96.74, -0.9674, 3.1, 0.031, 5471.24, 54.7124
3722, -96.78, -0.9678, 3.34, 0.0334, 5509.08, 55.0908
3723, -96.7, -0.967, 3.08, 0.0308, 5530.72, 55.3072
3724, -96.78, -0.9678, 3.08, 0.0308, 5520.08, 55.2008
3725, -96.86, -0.9686, 3.24, 0.0324, 5560, 55.6
3726, -96.9, -0.969, 3.56, 0.0356, 5478.32, 54.7832
3727, -97.02, -0.9702, 3.04, 0.0304, 5477.04, 54.7704
3728, -96.98, -0.9698, 3.2, 0.032, 5461.92, 54.6192
3729, -97.02, -0.9702, 3.34, 0.0334, 5492.52, 54.9252
3730, -96.94, -0.9694, 4.54, 0.0454, 5453, 54.53
3731, -96.98, -0.9698, 4.5, 0.045, 5415.72, 54.1572
3732, -97.02, -0.9702, 4.54, 0.0454, 5393.16, 53.9316
3733, -96.98, -0.9698, 4.94, 0.0494, 5371, 53.71
3734, -96.94, -0.9694, 4.42, 0.0442, 5406.68, 54.0668
3735, -96.78, -0.9678, 4.88, 0.0488, 5345.6, 53.456
3736, -96.94, -0.9694, 5.2, 0.052, 5329.12, 53.2912
3737, -96.98, -0.9698, 5.42, 0.0542, 5316.2, 53.162
3738, -96.98, -0.9698, 4.98, 0.0498, 5343.72, 53.4372
3739, -97.02, -0.9702, 5.18, 0.0518, 5327, 53.27
3740, -97.02, -0.9702, 5.84, 0.0584, 5372.56, 53.7256
3741, -96.98, -0.9698, 6.18, 0.0618, 5350.52, 53.5052
3742, -96.98, -0.9698, 6.38, 0.0638, 5307.48, 53.0748
3743, -96.9, -0.969, 6.1, 0.061, 5270.6, 52.706
3744, -96.98, -0.9698, 5.72, 0.0572, 5264.48, 52.6448
3745, -96.94, -0.9694, 5.5, 0.055, 5205, 52.05
3746, -96.9, -0.969, 5.06, 0.0506, 5235, 52.35
3747, -96.74, -0.9674, 5.26, 0.0526, 5212.04, 52.1204
3748, -96.82, -0.9682, 5.22, 0.0522, 5207.32, 52.0732
3749, -96.74, -0.9674, 5.7, 0.057, 5281.88, 52.8188
3750, -96.86, -0.9686, 6.08, 0.0608, 5230.4, 52.304
3751, -96.78, -0.9678, 5.52, 0.0552, 5191.68, 51.9168
3752, -96.94, -0.9694, 5.22, 0.0522, 5164.68, 51.6468
3753, -96.98, -0.9698, 5.06, 0.0506, 5166.92, 51.6692
3754, -96.9, -0.969, 4.96, 0.0496, 5146.96, 51.4696
3755, -96.94, -0.9694, 5.52, 0.0552, 5166.24, 51.6624
3756, -96.9, -0.969, 5.98, 0.0598, 5225.88, 52.2588
3757, -96.9, -0.969, 5.64, 0.0564, 5280.32, 52.8032
3758, -96.78, -0.9678, 5.7, 0.057, 5300.52, 53.0052
3759, -97.06, -0.9706, 5.5, 0.055, 5281.16, 52.8116
3760, -97.26, -0.9726, 5.62, 0.0562, 5299, 52.99
3761, -97.26, -0.9726, 5.58, 0.0558, 5279.48, 52.7948
3762, -97.22, -0.9722, 5.26, 0.0526, 5200.92, 52.0092
3763, -97.22, -0.9722, 4.82, 0.0482, 5226.52, 52.2652
3764, -97.18, -0.9718, 4.9, 0.049, 5187.08, 51.8708
3765, -97.22, -0.9722, 4.72, 0.0472, 5219.92, 52.1992
3766, -97.3, -0.973, 4.6, 0.046, 5255.6, 52.556
3767, -97.26, -0.9726, 4.72, 0.0472, 5234.96, 52.3496
3768, -97.22, -0.9722, 4.38, 0.0438, 5221.4, 52.214
3769, -97.22, -0.9722, 3.88, 0.0388, 5202.16, 52.0216
3770, -97.02, -0.9702, 3.16, 0.0316, 5173.92, 51.7392
3771, -97.06, -0.9706, 3.22, 0.0322, 5127.48, 51.2748
3772, -96.98, -0.9698, 3.66, 0.0366, 5117.88, 51.1788
3773, -96.98, -0.9698, 3.64, 0.0364, 5132.64, 51.3264
3774, -97.06, -0.9706, 3.62, 0.0362, 5198.68, 51.9868
3775, -96.94, -0.9694, 3.88, 0.0388, 5159.76, 51.5976
3776, -97.02, -0.9702, 3.78, 0.0378, 5106.84, 51.0684
3777, -97.02, -0.9702, 3.16, 0.0316, 5049.76, 50.4976
3778, -96.9, -0.969, 3.5, 0.035, 5051.16, 50.5116
3779, -96.86, -0.9686, 3.46, 0.0346, 4997.64, 49.9764
3780, -96.82, -0.9682, 3.16, 0.0316, 4961.12, 49.6112
3781, -96.9, -0.969, 2.84, 0.0284, 4962.08, 49.6208
3782, -96.74, -0.9674, 2.6, 0.026, 4954.32, 49.5432
3783, -96.66, -0.9666, 2.58, 0.0258, 4941.88, 49.4188
3784, -96.74, -0.9674, 2.64, 0.0264, 4987.6, 49.876
3785, -96.7, -0.967, 2.84, 0.0284, 4938.88, 49.3888
3786, -96.74, -0.9674, 2.66, 0.0266, 4889.56, 48.8956
3787, -96.78, -0.9678, 2.7, 0.027, 4890.52, 48.9052
3788, -96.74, -0.9674, 3.16, 0.0316, 4880, 48.8
3789, -96.66, -0.9666, 2.68, 0.0268, 4912.08, 49.1208
3790, -96.7, -0.967, 2.72, 0.0272, 4969.92, 49.6992
3791, -96.7, -0.967, 2.76, 0.0276, 4946.48, 49.4648
3792, -96.74, -0.9674, 2.7, 0.027, 4858.92, 48.5892
3793, -96.74, -0.9674, 2.7, 0.027, 4822.12, 48.2212
3794, -96.7, -0.967, 2.92, 0.0292, 4848.96, 48.4896
3795, -96.7, -0.967, 3.04, 0.0304, 4783.76, 47.8376
3796, -96.66, -0.9666, 3.14, 0.0314, 4796.36, 47.9636
3797, -96.66, -0.9666, 2.9, 0.029, 4741.08, 47.4108
3798, -96.7, -0.967, 3.28, 0.0328, 4774.8, 47.748
3799, -96.58, -0.9658, 3.28, 0.0328, 4835.76, 48.3576
3800, -96.54, -0.9654, 3.14, 0.0314, 4814.12, 48.1412
3801, -96.54, -0.9654, 3.34, 0.0334, 4793.24, 47.9324
3802, -96.62, -0.9662, 3.88, 0.0388, 4819.92, 48.1992
3803, -96.66, -0.9666, 4.52, 0.0452, 4779.28, 47.7928
3804, -96.54, -0.9654, 4.36, 0.0436, 4728.4, 47.284
3805, -96.54, -0.9654, 4.48, 0.0448, 4749.68, 47.4968
3806, -96.54, -0.9654, 4.54, 0.0454, 4742.12, 47.4212
3807, -96.42, -0.9642, 5.18, 0.0518, 4782.04, 47.8204
3808, -96.66, -0.9666, 5.68, 0.0568, 4837.52, 48.3752
3809, -96.62, -0.9662, 5.1, 0.051, 4790.04, 47.9004
3810, -96.54, -0.9654, 5.18, 0.0518, 4794.76, 47.9476
3811, -96.46, -0.9646, 5.84, 0.0584, 4711.68, 47.1168
3812, -96.58, -0.9658, 5.54, 0.0554, 4735.48, 47.3548
3813, -96.5, -0.965, 6.22, 0.0622, 4773.56, 47.7356
