#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
1364, -10.54, -1.054, 0, -1.22125e-17, 119.2, 11.92
1365, -10.5, -1.05, -0.04, -0.004, 117.6, 11.76
1366, -10.46, -1.046, -0.02, -0.002, 117.32, 11.732
1367, -10.46, -1.046, 0.04, 0.004, 117.36, 11.736
1368, -10.46, -1.046, 0.02, 0.002, 117.24, 11.724
1369, -10.46, -1.046, 0.06, 0.006, 117.4, 11.74
1370, -10.46, -1.046, 0.1, 0.01, 117.88, 11.788
1371, -10.5, -1.05, 0.16, 0.016, 118.56, 11.856
1372, -10.46, -1.046, 0.06, 0.006, 118.52, 11.852
1373, -10.38, -1.038, 0.08, 0.008, 117.68, 11.768
1374, -10.42, -1.042, -0.08, -0.008, 118.72, 11.872
1375, -10.46, -1.046, -0.02, -0.002, 117.88, 11.788
1376, -10.46, -1.046, -0.1, -0.01, 118.68, 11.868
1377, -10.5, -1.05, -0.12, -0.012, 118.8, 11.88
1378, -10.46, -1.046, -0.14, -0.014, 119.24, 11.924
1379, -10.5, -1.05, -0.22, -0.022, 121.4, 12.14
1380, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1381, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1382, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1383, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1384, -10.54, -1.054, -0.3, -0.03, 123, 12.3
1385, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1386, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1387, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1388, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1389, -10.54, -1.054, -0.3, -0.03, 122.84, 12.284
1390, -10.46, -1.046, -0.36, -0.036, 121.2, 12.12
1391, -10.5, -1.05, -0.42, -0.042, 121.24, 12.124
1392, -10.54, -1.054, -0.4, -0.04, 121.44, 12.144
1393, -10.54, -1.054, -0.42, -0.042, 121.4, 12.14
1394, -10.54, -1.054, -0.46, -0.046, 121.56, 12.156
1395, -10.5, -1.05, -0.36, -0.036, 121.76, 12.176
1396, -10.5, -1.05, -0.36, -0.036, 121.68, 12.168
1397, -10.54, -1.054, -0.36, -0.036, 121.76, 12.176
1398, -10.54, -1.054, -0.36, -0.036, 121.76, 12.176
1399, -10.5, -1.05, -0.38, -0.038, 121.88, 12.188
1400, -10.54, -1.054, -0.38, -0.038, 121.56, 12.156
1401, -10.54, -1.054, -0.4, -0.04, 121.44, 12.144
1402, -10.54, -1.054, -0.34, -0.034, 122.04, 12.204
1403, -10.46, -1.046, -0.32, -0.032, 120.56, 12.056
1404, -10.42, -1.042, -0.26, -0.026, 120.2, 12.02
1405, -10.42, -1.042, -0.22, -0.022, 119.4, 11.94
1406, -10.46, -1.046, -0.24, -0.024, 119.44, 11.944
1407, -10.46, -1.046, -0.26, -0.026, 119.96, 11.996
1408, -10.5, -1.05, -0.3, -0.03, 121.4, 12.14
1409, -10.46, -1.046, -0.28, -0.028, 120.72, 12.072
1410, -10.5, -1.05, -0.3, -0.03, 121.24, 12.124
1411, -10.5, -1.05, -0.28, -0.028, 121.68, 12.168
1412, -10.5, -1.05, -0.28, -0.028, 122.08, 12.208
1413, -10.5, -1.05, -0.28, -0.028, 122.08, 12.208
1414, -10.5, -1.05, -0.32, -0.032, 121.84, 12.184
1415, -10.46, -1.046, -0.36, -0.036, 120.88, 12.088
1416, -10.46, -1.046, -0.28, -0.028, 121.04, 12.104
1417, -10.46, -1.046, -0.3, -0.03, 121, 12.1
1418, -10.54, -1.054, -0.38, -0.038, 121.56, 12.156
1419, -10.54, -1.054, -0.32, -0.032, 122.4, 12.24
1420, -10.54, -1.054, -0.34, -0.034, 122.04, 12.204
1421, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1422, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1423, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1424, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1425, -10.5, -1.05, -0.24, -0.024, 123.76, 12.376
1426, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1427, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1428, -10.54, -1.054, -0.24, -0.024, 123.04, 12.304
1429, -10.54, -1.054, -0.18, -0.018, 123.16, 12.316
1430, -10.54, -1.054, -0.18, -0.018, 123.16, 12.316
1431, -10.54, -1.054, -0.18, -0.018, 123.16, 12.316
1432, -10.5, -1.05, -0.18, -0.018, 122.52, 12.252
1433, -10.5, -1.05, -0.18, -0.018, 121.72, 12.172
1434, -10.5, -1.05, -0.14, -0.014, 121.4, 12.14
1435, -10.5, -1.05, -0.18, -0.018, 121.56, 12.156
1436, -10.54, -1.054, -0.2, -0.02, 121.76, 12.176
1437, -10.54, -1.054, -0.22, -0.022, 122.04, 12.204
1438, -10.54, -1.054, -0.18, -0.018, 121.56, 12.156
1439, -10.54, -1.054, -0.26, -0.026, 122.84, 12.284
1440, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1441, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1442, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1443, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1444, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1445, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1446, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1447, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1448, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1449, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1450, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1451, -10.54, -1.054, -0.22, -0.022, 121.08, 12.108
1452, -10.54, -1.054, -0.2, -0.02, 120.48, 12.048
1453, -10.54, -1.054, -0.18, -0.018, 119.96, 11.996
1454, -10.5, -1.05, -0.2, -0.02, 121.04, 12.104
1455, -10.54, -1.054, -0.16, -0.016, 119.52, 11.952
1456, -10.5, -1.05, -0.14, -0.014, 118.68, 11.868
1457, -10.5, -1.05, -0.16, -0.016, 119.28, 11.928
1458, -10.5, -1.05, -0.16, -0.016, 119.28, 11.928
1459, -10.5, -1.05, -0.22, -0.022, 121.08, 12.108
1460, -10.5, -1.05, -0.18, -0.018, 120.28, 12.028
1461, -10.54, -1.054, -0.18, -0.018, 120.76, 12.076
1462, -10.54, -1.054, -0.18, -0.018, 120.76, 12.076
1463, -10.54, -1.054, -0.24, -0.024, 122.08, 12.208
1464, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1465, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1466, -10.54, -1.054, -0.26, -0.026, 123.32, 12.332
1467, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1468, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1469, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1470, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1471, -10.58, -1.058, -0.28, -0.028, 123.36, 12.336
1472, -10.54, -1.054, -0.26, -0.026, 123.16, 12.316
1473, -10.54, -1.054, -0.24, -0.024, 123.04, 12.304
1474, -10.5, -1.05, -0.18, -0.018, 123.16, 12.316
1475, -10.5, -1.05, -0.24, -0.024, 123.12, 12.312
1476, -10.46, -1.046, -0.18, -0.018, 122.52, 12.252
1477, -10.5, -1.05, -0.1, -0.01, 123.48, 12.348
1478, -10.46, -1.046, -0.12, -0.012, 123.12, 12.312
1479, -10.46, -1.046, -0.26, -0.026, 122.04, 12.204
1480, -10.46, -1.046, -0.34, -0.034, 121.56, 12.156
1481, -10.46, -1.046, -0.42, -0.042, 121.88, 12.188
1482, -10.42, -1.042, -0.38, -0.038, 121.64, 12.164
1483, -10.5, -1.05, -0.32, -0.032, 122.4, 12.24
1484, -10.5, -1.05, -0.28, -0.028, 122.72, 12.272
1485, -10.5, -1.05, -0.28, -0.028, 122.64, 12.264
1486, -10.5, -1.05, -0.34, -0.034, 122.36, 12.236
1487, -10.5, -1.05, -0.44, -0.044, 122.96, 12.296
1488, -10.58, -1.058, -0.48, -0.048, 123.36, 12.336
1489, -10.58, -1.058, -0.48, -0.048, 123.36, 12.336
1490, -10.58, -1.058, -0.48, -0.048, 123.36, 12.336
1491, -10.54, -1.054, -0.56, -0.056, 123.04, 12.304
1492, -10.54, -1.054, -0.6, -0.06, 123.36, 12.336
1493, -10.5, -1.05, -0.64, -0.064, 124.24, 12.424
1494, -10.5, -1.05, -0.64, -0.064, 124.24, 12.424
1495, -10.5, -1.05, -0.56, -0.056, 123.68, 12.368
1496, -10.5, -1.05, -0.6, -0.06, 124.08, 12.408
1497, -10.5, -1.05, -0.58, -0.058, 123.64, 12.364
1498, -10.46, -1.046, -0.68, -0.068, 123.6, 12.36
1499, -10.58, -1.058, -0.68, -0.068, 124.96, 12.496
1500, -10.58, -1.058, -0.68, -0.068, 124.96, 12.496
1501, -10.58, -1.058, -0.68, -0.068, 124.96, 12.496
1502, -10.58, -1.058, -0.68, -0.068, 124.96, 12.496
1503, -10.58, -1.058, -0.68, -0.068, 124.96, 12.496
1504, -10.54, -1.054, -0.66, -0.066, 125.08, 12.508
1505, -10.58, -1.058, -0.68, -0.068, 124.96, 12.496
1506, -10.54, -1.054, -0.62, -0.062, 124.12, 12.412
1507, -10.54, -1.054, -0.58, -0.058, 123.96, 12.396
1508, -10.54, -1.054, -0.56, -0.056, 124, 12.4
1509, -10.54, -1.054, -0.5, -0.05, 124.6, 12.46
1510, -10.54, -1.054, -0.54, -0.054, 124.12, 12.412
1511, -10.54, -1.054, -0.54, -0.054, 124.12, 12.412
1512, -10.54, -1.054, -0.56, -0.056, 124, 12.4
1513, -10.54, -1.054, -0.6, -0.06, 124, 12.4
1514, -10.54, -1.054, -0.64, -0.064, 124.32, 12.432
1515, -10.54, -1.054, -0.64, -0.064, 124.32, 12.432
1516, -10.5, -1.05, -0.58, -0.058, 124.44, 12.444
1517, -10.42, -1.042, -0.64, -0.064, 123.6, 12.36
1518, -10.46, -1.046, -0.7, -0.07, 123.72, 12.372
1519, -10.46, -1.046, -0.72, -0.072, 123.76, 12.376
1520, -10.46, -1.046, -0.6, -0.06, 122.48, 12.248
1521, -10.46, -1.046, -0.64, -0.064, 122.72, 12.272
1522, -10.42, -1.042, -0.68, -0.068, 122.96, 12.296
1523, -10.46, -1.046, -0.56, -0.056, 122, 12.2
1524, -10.46, -1.046, -0.5, -0.05, 121.88, 12.188
1525, -10.46, -1.046, -0.48, -0.048, 122.48, 12.248
1526, -10.5, -1.05, -0.46, -0.046, 122.84, 12.284
1527, -10.5, -1.05, -0.4, -0.04, 122.96, 12.296
1528, -10.5, -1.05, -0.44, -0.044, 123.44, 12.344
1529, -10.5, -1.05, -0.42, -0.042, 122.84, 12.284
1530, -10.5, -1.05, -0.44, -0.044, 122.8, 12.28
1531, -10.5, -1.05, -0.44, -0.044, 123.04, 12.304
1532, -10.46, -1.046, -0.4, -0.04, 123.6, 12.36
1533, -10.46, -1.046, -0.4, -0.04, 125.04, 12.504
1534, -10.46, -1.046, -0.4, -0.04, 125.04, 12.504
1535, -10.5, -1.05, -0.44, -0.044, 124.96, 12.496
1536, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1537, -10.54, -1.054, -0.44, -0.044, 123.36, 12.336
1538, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1539, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1540, -10.54, -1.054, -0.44, -0.044, 124.64, 12.464
1541, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1542, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1543, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1544, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1545, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1546, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1547, -10.54, -1.054, -0.46, -0.046, 124.76, 12.476
1548, -10.54, -1.054, -0.46, -0.046, 124.6, 12.46
1549, -10.54, -1.054, -0.42, -0.042, 124.12, 12.412
1550, -10.54, -1.054, -0.4, -0.04, 124, 12.4
1551, -10.54, -1.054, -0.42, -0.042, 124.12, 12.412
1552, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1553, -10.58, -1.058, -0.48, -0.048, 124.96, 12.496
1554, -10.54, -1.054, -0.46, -0.046, 124.28, 12.428
1555, -10.54, -1.054, -0.42, -0.042, 123.16, 12.316
1556, -10.5, -1.05, -0.48, -0.048, 122.32, 12.232
1557, -10.5, -1.05, -0.54, -0.054, 123.32, 12.332
1558, -10.5, -1.05, -0.54, -0.054, 122.2, 12.22
1559, -10.54, -1.054, -0.62, -0.062, 123.16, 12.316
1560, -10.54, -1.054, -0.62, -0.062, 123.16, 12.316
1561, -10.5, -1.05, -0.7, -0.07, 123.96, 12.396
1562, -10.5, -1.05, -0.74, -0.074, 123.96, 12.396
1563, -10.46, -1.046, -0.7, -0.07, 122.76, 12.276
1564, -10.46, -1.046, -0.66, -0.066, 122.36, 12.236
1565, -10.46, -1.046, -0.64, -0.064, 121.2, 12.12
1566, -10.5, -1.05, -0.68, -0.068, 122.16, 12.216
1567, -10.5, -1.05, -0.72, -0.072, 122.72, 12.272
1568, -10.5, -1.05, -0.74, -0.074, 123.16, 12.316
1569, -10.5, -1.05, -0.7, -0.07, 122.36, 12.236
1570, -10.5, -1.05, -0.68, -0.068, 122.16, 12.216
1571, -10.42, -1.042, -0.78, -0.078, 122.44, 12.244
1572, -10.5, -1.05, -0.78, -0.078, 122.52, 12.252
1573, -10.5, -1.05, -0.76, -0.076, 123.12, 12.312
1574, -10.5, -1.05, -0.72, -0.072, 122.96, 12.296
1575, -10.54, -1.054, -0.74, -0.074, 123.48, 12.348
1576, -10.5, -1.05, -0.74, -0.074, 123, 12.3
1577, -10.5, -1.05, -0.68, -0.068, 121.44, 12.144
1578, -10.46, -1.046, -0.72, -0.072, 123.04, 12.304
1579, -10.5, -1.05, -0.72, -0.072, 124.64, 12.464
1580, -10.38, -1.038, -0.64, -0.064, 124.24, 12.424
1581, -10.42, -1.042, -0.66, -0.066, 124.04, 12.404
1582, -10.5, -1.05, -0.64, -0.064, 123.44, 12.344
1583, -10.5, -1.05, -0.68, -0.068, 123.36, 12.336
1584, -10.5, -1.05, -0.66, -0.066, 123.8, 12.38
1585, -10.46, -1.046, -0.7, -0.07, 123.64, 12.364
1586, -10.5, -1.05, -0.66, -0.066, 123.8, 12.38
1587, -10.5, -1.05, -0.66, -0.066, 123.32, 12.332
1588, -10.54, -1.054, -0.58, -0.058, 123.96, 12.396
1589, -10.5, -1.05, -0.68, -0.068, 123.28, 12.328
1590, -10.5, -1.05, -0.68, -0.068, 123.6, 12.36
1591, -10.5, -1.05, -0.74, -0.074, 125.08, 12.508
1592, -10.5, -1.05, -0.8, -0.08, 125.28, 12.528
1593, -10.46, -1.046, -0.66, -0.066, 124.12, 12.412
1594, -10.5, -1.05, -0.56, -0.056, 125.28, 12.528
1595, -10.5, -1.05, -0.6, -0.06, 124.32, 12.432
1596, -10.5, -1.05, -0.6, -0.06, 124.32, 12.432
1597, -10.5, -1.05, -0.58, -0.058, 124.76, 12.476
1598, -10.5, -1.05, -0.56, -0.056, 126, 12.6
1599, -10.54, -1.054, -0.56, -0.056, 124.32, 12.432
1600, -10.54, -1.054, -0.54, -0.054, 124.76, 12.476
1601, -10.54, -1.054, -0.52, -0.052, 125.28, 12.528
1602, -10.54, -1.054, -0.5, -0.05, 125.88, 12.588
1603, -10.54, -1.054, -0.54, -0.054, 126.2, 12.62
1604, -10.5, -1.05, -0.5, -0.05, 124.92, 12.492
1605, -10.54, -1.054, -0.54, -0.054, 126.2, 12.62
1606, -10.54, -1.054, -0.56, -0.056, 126.24, 12.624
1607, -10.46, -1.046, -0.44, -0.044, 126.8, 12.68
1608, -10.46, -1.046, -0.4, -0.04, 127.44, 12.744
1609, -10.46, -1.046, -0.4, -0.04, 127.76, 12.776
1610, -10.46, -1.046, -0.38, -0.038, 127.64, 12.764
1611, -10.5, -1.05, -0.4, -0.04, 126.96, 12.696
1612, -10.5, -1.05, -0.34, -0.034, 127.48, 12.748
1613, -10.54, -1.054, -0.42, -0.042, 127.64, 12.764
1614, -10.54, -1.054, -0.44, -0.044, 127.2, 12.72
1615, -10.54, -1.054, -0.42, -0.042, 127.64, 12.764
1616, -10.54, -1.054, -0.36, -0.036, 129.44, 12.944
1617, -10.54, -1.054, -0.36, -0.036, 129.44, 12.944
1618, -10.54, -1.054, -0.36, -0.036, 129.44, 12.944
1619, -10.54, -1.054, -0.36, -0.036, 129.44, 12.944
1620, -10.54, -1.054, -0.38, -0.038, 128.76, 12.876
1621, -10.54, -1.054, -0.38, -0.038, 128.76, 12.876
1622, -10.54, -1.054, -0.42, -0.042, 127.64, 12.764
1623, -10.54, -1.054, -0.4, -0.04, 128.16, 12.816
1624, -10.54, -1.054, -0.42, -0.042, 127.64, 12.764
1625, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1626, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1627, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1628, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1629, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1630, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1631, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1632, -10.5, -1.05, -0.48, -0.048, 126.32, 12.632
1633, -10.54, -1.054, -0.46, -0.046, 126.52, 12.652
1634, -10.54, -1.054, -0.46, -0.046, 126.52, 12.652
1635, -10.54, -1.054, -0.44, -0.044, 126.56, 12.656
1636, -10.5, -1.05, -0.44, -0.044, 126.48, 12.648
1637, -10.54, -1.054, -0.44, -0.044, 126.56, 12.656
1638, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1639, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1640, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1641, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1642, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1643, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1644, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1645, -10.54, -1.054, -0.46, -0.046, 126.52, 12.652
1646, -10.54, -1.054, -0.44, -0.044, 126.56, 12.656
1647, -10.54, -1.054, -0.46, -0.046, 126.52, 12.652
1648, -10.54, -1.054, -0.46, -0.046, 126.52, 12.652
1649, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1650, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1651, -10.58, -1.058, -0.48, -0.048, 126.56, 12.656
1652, -10.54, -1.054, -0.4, -0.04, 127.52, 12.752
1653, -10.54, -1.054, -0.4, -0.04, 127.52, 12.752
1654, -10.54, -1.054, -0.36, -0.036, 128.48, 12.848
1655, -10.54, -1.054, -0.42, -0.042, 127.16, 12.716
1656, -10.54, -1.054, -0.42, -0.042, 127.16, 12.716
1657, -10.54, -1.054, -0.56, -0.056, 126.24, 12.624
1658, -10.54, -1.054, -0.64, -0.064, 127.2, 12.72
1659, -10.54, -1.054, -0.64, -0.064, 127.2, 12.72
1660, -10.54, -1.054, -0.62, -0.062, 126.84, 12.684
1661, -10.5, -1.05, -0.6, -0.06, 126.32, 12.632
1662, -10.54, -1.054, -0.64, -0.064, 127.2, 12.72
1663, -10.58, -1.058, -0.68, -0.068, 128.16, 12.816
1664, -10.54, -1.054, -0.7, -0.07, 128.12, 12.812
1665, -10.5, -1.05, -0.66, -0.066, 127.48, 12.748
1666, -10.54, -1.054, -0.58, -0.058, 127.16, 12.716
1667, -10.54, -1.054, -0.54, -0.054, 127.32, 12.732
1668, -10.58, -1.058, -0.48, -0.048, 128.16, 12.816
1669, -10.54, -1.054, -0.5, -0.05, 127.64, 12.764
1670, -10.54, -1.054, -0.5, -0.05, 127.64, 12.764
1671, -10.54, -1.054, -0.46, -0.046, 127.96, 12.796
1672, -10.54, -1.054, -0.46, -0.046, 127.96, 12.796
1673, -10.58, -1.058, -0.48, -0.048, 128.16, 12.816
1674, -10.58, -1.058, -0.48, -0.048, 128.16, 12.816
1675, -10.54, -1.054, -0.5, -0.05, 127.96, 12.796
1676, -10.5, -1.05, -0.52, -0.052, 127.28, 12.728
1677, -10.58, -1.058, -0.48, -0.048, 128.16, 12.816
1678, -10.58, -1.058, -0.48, -0.048, 128.16, 12.816
1679, -10.54, -1.054, -0.46, -0.046, 128.28, 12.828
1680, -10.58, -1.058, -0.48, -0.048, 128.16, 12.816
1681, -10.54, -1.054, -0.46, -0.046, 127.64, 12.764
1682, -10.54, -1.054, -0.42, -0.042, 127.32, 12.732
1683, -10.54, -1.054, -0.4, -0.04, 127.2, 12.72
1684, -10.5, -1.05, -0.4, -0.04, 126.8, 12.68
1685, -10.46, -1.046, -0.34, -0.034, 125.88, 12.588
1686, -10.5, -1.05, -0.3, -0.03, 125.88, 12.588
1687, -10.46, -1.046, -0.3, -0.03, 126.84, 12.684
1688, -10.46, -1.046, -0.28, -0.028, 125.68, 12.568
1689, -10.5, -1.05, -0.34, -0.034, 126.04, 12.604
1690, -10.5, -1.05, -0.32, -0.032, 126.24, 12.624
1691, -10.5, -1.05, -0.34, -0.034, 126.2, 12.62
1692, -10.5, -1.05, -0.28, -0.028, 125.92, 12.592
1693, -10.5, -1.05, -0.34, -0.034, 126.2, 12.62
1694, -10.5, -1.05, -0.36, -0.036, 126.48, 12.648
1695, -10.46, -1.046, -0.36, -0.036, 126.32, 12.632
1696, -10.46, -1.046, -0.24, -0.024, 126.32, 12.632
1697, -10.5, -1.05, -0.22, -0.022, 126.84, 12.684
1698, -10.5, -1.05, -0.3, -0.03, 126.36, 12.636
1699, -10.5, -1.05, -0.32, -0.032, 126.88, 12.688
1700, -10.5, -1.05, -0.34, -0.034, 127.16, 12.716
1701, -10.54, -1.054, -0.42, -0.042, 128.28, 12.828
1702, -10.54, -1.054, -0.34, -0.034, 129.56, 12.956
1703, -10.58, -1.058, -0.28, -0.028, 131.36, 13.136
1704, -10.54, -1.054, -0.3, -0.03, 131.16, 13.116
1705, -10.58, -1.058, -0.28, -0.028, 131.36, 13.136
1706, -10.58, -1.058, -0.28, -0.028, 131.36, 13.136
1707, -10.58, -1.058, -0.28, -0.028, 131.36, 13.136
1708, -10.58, -1.058, -0.28, -0.028, 131.36, 13.136
1709, -10.54, -1.054, -0.3, -0.03, 131.32, 13.132
1710, -10.54, -1.054, -0.3, -0.03, 131.32, 13.132
1711, -10.54, -1.054, -0.34, -0.034, 131.48, 13.148
1712, -10.54, -1.054, -0.34, -0.034, 131.48, 13.148
1713, -10.54, -1.054, -0.38, -0.038, 131.96, 13.196
1714, -10.54, -1.054, -0.38, -0.038, 131.96, 13.196
1715, -10.5, -1.05, -0.28, -0.028, 132.56, 13.256
1716, -10.5, -1.05, -0.32, -0.032, 133.04, 13.304
1717, -10.46, -1.046, -0.28, -0.028, 132.24, 13.224
1718, -10.5, -1.05, -0.32, -0.032, 132, 13.2
1719, -10.5, -1.05, -0.34, -0.034, 132.28, 13.228
1720, -10.54, -1.054, -0.42, -0.042, 132.76, 13.276
1721, -10.54, -1.054, -0.38, -0.038, 131.96, 13.196
1722, -10.54, -1.054, -0.4, -0.04, 132.32, 13.232
1723, -10.5, -1.05, -0.48, -0.048, 130.08, 13.008
1724, -10.5, -1.05, -0.46, -0.046, 129.72, 12.972
1725, -10.5, -1.05, -0.48, -0.048, 128.8, 12.88
1726, -10.5, -1.05, -0.52, -0.052, 128.48, 12.848
1727, -10.5, -1.05, -0.54, -0.054, 128.44, 12.844
1728, -10.5, -1.05, -0.5, -0.05, 128.28, 12.828
1729, -10.46, -1.046, -0.46, -0.046, 127.88, 12.788
1730, -10.46, -1.046, -0.38, -0.038, 126.6, 12.66
1731, -10.46, -1.046, -0.3, -0.03, 126.28, 12.628
1732, -10.42, -1.042, -0.4, -0.04, 126.4, 12.64
1733, -10.46, -1.046, -0.44, -0.044, 127.2, 12.72
1734, -10.46, -1.046, -0.32, -0.032, 127.52, 12.752
1735, -10.46, -1.046, -0.36, -0.036, 126.48, 12.648
1736, -10.46, -1.046, -0.26, -0.026, 126.52, 12.652
1737, -10.46, -1.046, -0.26, -0.026, 127.16, 12.716
1738, -10.46, -1.046, -0.34, -0.034, 127.08, 12.708
1739, -10.5, -1.05, -0.34, -0.034, 127.64, 12.764
1740, -10.5, -1.05, -0.38, -0.038, 128.6, 12.86
1741, -10.5, -1.05, -0.44, -0.044, 129.04, 12.904
1742, -10.54, -1.054, -0.42, -0.042, 129.88, 12.988
1743, -10.54, -1.054, -0.38, -0.038, 130.36, 13.036
1744, -10.54, -1.054, -0.42, -0.042, 129.88, 12.988
1745, -10.54, -1.054, -0.46, -0.046, 129.72, 12.972
1746, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1747, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1748, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1749, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1750, -10.54, -1.054, -0.46, -0.046, 129.56, 12.956
1751, -10.54, -1.054, -0.5, -0.05, 129.72, 12.972
1752, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1753, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1754, -10.58, -1.058, -0.48, -0.048, 129.76, 12.976
1755, -10.54, -1.054, -0.44, -0.044, 129.44, 12.944
1756, -10.54, -1.054, -0.44, -0.044, 129.44, 12.944
1757, -10.54, -1.054, -0.42, -0.042, 129.4, 12.94
1758, -10.5, -1.05, -0.42, -0.042, 129.24, 12.924
1759, -10.5, -1.05, -0.48, -0.048, 129.04, 12.904
1760, -10.5, -1.05, -0.54, -0.054, 129.24, 12.924
1761, -10.5, -1.05, -0.44, -0.044, 129.12, 12.912
1762, -10.54, -1.054, -0.32, -0.032, 130.4, 13.04
1763, -10.54, -1.054, -0.3, -0.03, 130.84, 13.084
1764, -10.54, -1.054, -0.3, -0.03, 130.84, 13.084
1765, -10.54, -1.054, -0.3, -0.03, 130.84, 13.084
1766, -10.58, -1.058, -0.28, -0.028, 131.36, 13.136
1767, -10.54, -1.054, -0.26, -0.026, 131.16, 13.116
1768, -10.5, -1.05, -0.36, -0.036, 130.48, 13.048
1769, -10.46, -1.046, -0.38, -0.038, 130.36, 13.036
1770, -10.5, -1.05, -0.46, -0.046, 131, 13.1
1771, -10.54, -1.054, -0.36, -0.036, 131.68, 13.168
1772, -10.54, -1.054, -0.36, -0.036, 131.68, 13.168
1773, -10.54, -1.054, -0.32, -0.032, 131.36, 13.136
1774, -10.5, -1.05, -0.28, -0.028, 132, 13.2
1775, -10.5, -1.05, -0.3, -0.03, 131.8, 13.18
1776, -10.54, -1.054, -0.34, -0.034, 131.48, 13.148
1777, -10.54, -1.054, -0.36, -0.036, 131.68, 13.168
1778, -10.5, -1.05, -0.4, -0.04, 131.76, 13.176
1779, -10.5, -1.05, -0.4, -0.04, 131.76, 13.176
1780, -10.54, -1.054, -0.44, -0.044, 133.28, 13.328
1781, -10.54, -1.054, -0.5, -0.05, 133.88, 13.388
1782, -10.54, -1.054, -0.46, -0.046, 133.88, 13.388
1783, -10.54, -1.054, -0.44, -0.044, 133.28, 13.328
1784, -10.5, -1.05, -0.4, -0.04, 131.28, 13.128
1785, -10.5, -1.05, -0.42, -0.042, 131.64, 13.164
1786, -10.5, -1.05, -0.42, -0.042, 131.64, 13.164
